City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Bethel,US,2022-01-31 01:54:42,41.3712,-73.414,21.49,67,79,3.11
277,Verkhnyaya Toyma,RU,2022-01-31 01:56:11,62.2349,44.9985,-2.6,100,95,4.59
278,Stokmarknes,NO,2022-01-31 01:56:11,68.5646,14.9108,24.49,89,96,7.85
279,Lar,IN,2022-01-31 01:56:11,26.2039,83.9717,52.21,77,0,1.57
280,Pagudpud,PH,2022-01-31 01:56:12,18.5616,120.7868,76.96,80,91,19.15
281,Koslan,RU,2022-01-31 01:56:12,63.4564,48.8989,-1.44,99,98,4.03
282,Washougal,US,2022-01-31 01:53:09,45.5826,-122.3534,52.36,92,100,5.01
283,Tilichiki,RU,2022-01-31 01:56:13,60.4667,166.1,18.03,87,100,10.2
284,Makhachkala,RU,2022-01-31 01:56:13,42.9764,47.5024,21.18,64,2,2.1
285,Port Lincoln,AU,2022-01-31 01:56:13,-34.7333,135.8667,73.29,67,25,7.56
286,Yako,BF,2022-01-31 01:56:13,12.9667,-2.2667,68.47,14,2,9.89
287,Russell,US,2022-01-31 01:56:14,32.3502,-85.1999,52.88,73,1,5.5
288,Honiara,SB,2022-01-31 01:54:42,-9.4333,159.95,84.97,73,91,5.23
289,Jiayuguan,CN,2022-01-31 01:56:14,39.8167,98.3,16.12,41,100,4.88
290,Khuzdar,PK,2022-01-31 01:56:14,27.7384,66.6434,52.84,42,0,5.14
291,Nipawin,CA,2022-01-31 01:51:45,53.3668,-104.0009,21.24,93,100,5.75
292,Coquimbo,CL,2022-01-31 01:53:16,-29.9533,-71.3436,62.33,88,0,5.75
293,Katangli,RU,2022-01-31 01:56:15,51.7102,143.2326,4.91,94,100,19.48
294,Caruray,PH,2022-01-31 01:56:15,10.3094,119.0128,84.31,67,49,4.36
295,Hasaki,JP,2022-01-31 01:56:15,35.7333,140.8333,45.28,42,57,13.94
296,Nome,US,2022-01-31 01:56:16,64.5011,-165.4064,4.15,73,0,2.98
297,Kailaras,IN,2022-01-31 01:56:16,26.3167,77.6167,54.86,45,0,0.74
298,Cordoba,AR,2022-01-31 01:51:27,-31.4135,-64.1811,77.59,83,0,8.05
299,Santiago De Cuba,CU,2022-01-31 01:56:17,20.0247,-75.8219,66.92,82,95,7.45
300,Cabo San Lucas,MX,2022-01-31 01:56:15,22.8909,-109.9124,72.52,73,100,5.61
301,Puerto Del Rosario,ES,2022-01-31 01:56:17,28.5004,-13.8627,62.35,72,0,10.36
302,Caravelas,BR,2022-01-31 01:53:05,-17.7125,-39.2481,78.87,85,56,11.43
303,Umm Lajj,SA,2022-01-31 01:56:17,25.0213,37.2685,62.56,59,100,7.18
304,Farmington,US,2022-01-31 01:56:18,36.7281,-108.2187,38.21,31,0,3.0
305,Moses Lake,US,2022-01-31 01:56:18,47.1301,-119.2781,31.6,86,100,2.26
306,Goundam,ML,2022-01-31 01:56:18,16.4145,-3.6708,70.7,15,18,9.95
307,Asuncion,PY,2022-01-31 01:53:45,-25.3007,-57.6359,80.04,54,0,3.44
308,Sovetskiy,RU,2022-01-31 01:56:18,61.3614,63.5842,1.22,96,100,2.93
309,Almaznyy,RU,2022-01-31 01:56:19,48.0448,40.045,33.94,98,100,15.57
310,Nemuro,JP,2022-01-31 01:56:19,43.3236,145.575,18.03,58,16,13.27
311,Loiza,PR,2022-01-31 01:56:19,18.4313,-65.8802,75.58,89,0,6.96
312,Newport,GB,2022-01-31 01:56:20,51.5877,-2.9984,47.25,71,100,8.01
313,Cam Ranh,VN,2022-01-31 01:56:20,11.9214,109.1591,80.56,69,20,3.44
314,Billings,US,2022-01-31 01:52:00,45.7833,-108.5007,44.51,24,40,18.41
315,Srednekolymsk,RU,2022-01-31 01:52:43,67.45,153.6833,-28.1,100,99,0.85
316,Los Llanos De Aridane,ES,2022-01-31 01:56:20,28.6585,-17.9182,58.75,67,0,5.75
317,Charlestown,AU,2022-01-31 01:56:21,-32.95,151.6667,81.86,80,61,4.0
318,Kaposmero,HU,2022-01-31 01:56:21,46.3617,17.704,39.38,76,1,4.68
319,Las Palmas,ES,2022-01-31 01:56:21,28.4204,-14.0131,59.79,72,0,10.36
320,Saint-Francois,FR,2022-01-31 01:57:22,46.4154,3.9054,38.64,93,100,6.91
321,Gravelbourg,CA,2022-01-31 01:57:22,49.8834,-106.5512,26.87,85,100,5.61
322,Turukhansk,RU,2022-01-31 01:57:22,65.8167,87.9833,-1.79,92,99,10.98
323,Nantucket,US,2022-01-31 01:57:23,41.2835,-70.0995,20.97,55,13,18.19
324,Beidao,CN,2022-01-31 01:57:23,34.5686,105.8933,17.51,86,78,1.77
325,Konstantinovsk,RU,2022-01-31 01:57:23,47.5828,41.0922,34.79,96,100,15.7
326,Maracana,BR,2022-01-31 01:57:24,-0.7667,-47.45,73.02,98,100,0.92
327,Husavik,IS,2022-01-31 01:57:24,66.0449,-17.3389,21.11,61,80,31.41
328,Marsh Harbour,BS,2022-01-31 01:57:24,26.5412,-77.0636,63.14,61,90,9.33
329,Castelo Do Piaui,BR,2022-01-31 01:57:25,-5.3222,-41.5525,73.69,72,73,1.61
330,Volovo,UA,2022-01-31 01:57:25,48.5246,23.5056,27.45,97,100,2.91
331,Veisiejai,LT,2022-01-31 01:57:25,54.1,23.7,28.87,92,100,18.92
332,Vostok,RU,2022-01-31 01:53:56,46.4856,135.8833,-0.27,84,11,3.69
333,Gainesville,US,2022-01-31 01:57:01,29.6516,-82.3248,44.94,65,0,1.01
334,Faanui,PF,2022-01-31 01:57:26,-16.4833,-151.75,80.94,68,0,9.48
335,Ilulissat,GL,2022-01-31 01:57:26,69.2167,-51.1,-8.43,73,41,12.41
336,Alta,NO,2022-01-31 01:57:26,69.9689,23.2717,0.66,85,40,6.91
337,Arman,RU,2022-01-31 01:54:39,59.7,150.1667,8.82,77,100,15.64
338,San Cristobal,VE,2022-01-31 01:57:27,7.7669,-72.225,68.18,91,100,2.71
339,Cuamba,MZ,2022-01-31 01:57:27,-14.8031,36.5372,65.75,97,14,1.52
340,Kedougou,SN,2022-01-31 01:57:27,12.5579,-12.1743,78.76,16,11,3.56
341,Shalakusha,RU,2022-01-31 01:57:28,62.2247,40.2539,10.18,95,100,6.55
342,Wlodawa,PL,2022-01-31 01:57:28,51.55,23.55,35.91,82,100,20.54
343,Staunton,US,2022-01-31 01:52:56,38.1496,-79.0717,25.52,58,100,0.0
344,Kara-Tyube,RU,2022-01-31 01:57:28,44.6336,45.4369,32.16,89,16,7.31
345,Kpandu,GH,2022-01-31 01:57:28,6.9954,0.2931,75.33,29,60,2.71
346,Beyneu,KZ,2022-01-31 01:57:29,45.3167,55.2,32.5,83,100,14.99
347,Daru,PG,2022-01-31 01:57:29,-9.0763,143.2092,80.13,79,100,5.86
348,Puerto Madryn,AR,2022-01-31 01:57:29,-42.7692,-65.0385,58.93,38,9,1.36
349,Mountain Home,US,2022-01-31 01:53:09,43.133,-115.6912,24.78,100,0,6.91
350,Hobyo,SO,2022-01-31 01:57:30,5.3505,48.5268,76.12,81,100,14.92
351,Panguipulli,CL,2022-01-31 01:57:30,-39.6333,-72.3333,56.91,77,43,1.43
352,Zhezkazgan,KZ,2022-01-31 01:57:30,47.8043,67.7144,19.38,93,100,2.24
353,Ashford,GB,2022-01-31 01:57:31,51.1459,0.8728,47.14,85,74,22.95
354,Pevek,RU,2022-01-31 01:57:31,69.7008,170.3133,-17.73,99,90,2.8
355,Harper,LR,2022-01-31 01:57:31,4.375,-7.7169,78.31,86,74,3.24
356,Jinchang,CN,2022-01-31 01:54:00,38.4953,102.1739,17.74,39,100,6.67
357,Nouadhibou,MR,2022-01-31 01:57:32,20.931,-17.0347,64.38,63,100,17.27
358,Podosinovets,RU,2022-01-31 01:57:32,60.2776,47.0659,-4.83,100,92,4.09
359,Bykovo,RU,2022-01-31 01:57:32,55.6361,38.0803,27.01,93,75,13.42
360,Ekhabi,RU,2022-01-31 01:57:33,53.5102,142.9671,10.09,92,100,22.24
361,Farciennes,BE,2022-01-31 01:58:33,50.4301,4.5415,41.63,81,75,18.41
362,Phan Thiet,VN,2022-01-31 01:58:33,10.9333,108.1,81.88,62,75,14.07
363,Satuk,TR,2022-01-31 01:58:34,41.2263,32.3836,33.39,99,100,3.18
364,Yumen,CN,2022-01-31 01:58:34,40.2833,97.2,14.74,39,100,7.96
365,Cahir,IE,2022-01-31 01:58:34,52.3769,-7.9217,44.11,80,76,17.67
366,Timmins,CA,2022-01-31 01:58:34,48.4669,-81.3331,-2.38,78,75,4.61
367,Dingle,PH,2022-01-31 01:58:35,10.9995,122.6711,83.23,71,6,9.17
368,Talnakh,RU,2022-01-31 01:53:39,69.4865,88.3972,-16.51,93,72,9.35
369,Naze,JP,2022-01-31 01:58:35,28.3667,129.4833,54.52,56,98,16.46
370,Grand Gaube,MU,2022-01-31 01:58:35,-20.0064,57.6608,79.2,84,87,5.01
371,Hualmay,PE,2022-01-31 01:58:36,-11.0964,-77.6139,70.36,85,100,8.25
372,Oranjestad,AW,2022-01-31 01:58:36,12.524,-70.027,79.11,73,4,17.45
373,Kenai,US,2022-01-31 01:58:36,60.5544,-151.2583,21.29,92,0,3.44
374,Gayny,RU,2022-01-31 01:58:37,60.3071,54.3241,-5.39,100,83,2.64
375,Kysyl-Syr,RU,2022-01-31 01:58:37,63.8986,122.7617,-23.51,99,62,4.65
376,Chuy,UY,2022-01-31 01:55:14,-33.6971,-53.4616,70.03,80,0,12.33
377,Biak,ID,2022-01-31 01:58:37,-0.9131,122.8766,84.52,62,99,6.71
378,Aripuana,BR,2022-01-31 01:58:38,-9.1667,-60.6333,71.44,99,100,2.46
379,Kamina,CD,2022-01-31 01:58:38,-8.7386,24.9906,63.25,96,100,0.83
380,Road Town,VG,2022-01-31 01:58:38,18.4167,-64.6167,77.04,78,20,3.44
381,Guasdualito,VE,2022-01-31 01:58:39,7.2424,-70.7324,78.76,65,0,3.44
382,Humaita,BR,2022-01-31 01:55:58,-7.5061,-63.0208,72.73,97,100,2.59
383,Soma,TR,2022-01-31 01:58:39,39.1855,27.6094,41.99,84,77,4.18
384,Thinadhoo,MV,2022-01-31 01:57:10,0.5333,72.9333,81.79,74,18,12.64
385,Cacapava Do Sul,BR,2022-01-31 01:58:39,-30.5122,-53.4914,64.04,82,0,4.27
386,Manbij,SY,2022-01-31 01:58:40,36.5281,37.9549,36.37,93,100,10.36
387,Motala,SE,2022-01-31 01:58:40,58.5371,15.0365,28.18,61,3,8.86
388,Nioro,GM,2022-01-31 01:58:40,13.35,-15.75,77.45,28,100,6.64
389,Bima,ID,2022-01-31 01:58:41,-8.4667,118.7167,83.95,74,100,3.44
390,Ozernovskiy,RU,2022-01-31 01:55:06,51.5,156.5167,29.16,79,100,4.9
391,Charlottesville,US,2022-01-31 01:58:41,38.0293,-78.4767,29.41,96,53,1.79
392,Nhamunda,BR,2022-01-31 01:58:41,-2.1861,-56.7131,73.54,95,87,1.66
393,Mittagong,AU,2022-01-31 01:55:36,-34.45,150.45,80.62,44,16,4.7
394,Zeliezovce,SK,2022-01-31 01:58:42,48.0508,18.6542,40.03,71,13,18.25
395,Halifax,CA,2022-01-31 01:57:16,44.6453,-63.5724,25.21,75,97,5.99
396,Vung Tau,VN,2022-01-31 01:54:39,10.346,107.0843,80.29,75,8,22.12
397,Shishou,CN,2022-01-31 01:58:42,29.7226,112.419,42.08,68,100,4.03
398,Marsa Matruh,EG,2022-01-31 01:58:42,31.3525,27.2453,57.04,71,24,24.52
399,Havelock,US,2022-01-31 01:58:43,34.8791,-76.9013,46.94,72,67,5.79
400,Semikarakorsk,RU,2022-01-31 01:58:43,47.5194,40.8112,36.41,93,100,16.22
401,Arlit,NE,2022-01-31 01:58:43,18.7369,7.3853,58.32,17,5,8.48
402,Qeshm,IR,2022-01-31 01:58:44,26.9581,56.2719,60.69,70,0,6.91
403,Cockburn Town,TC,2022-01-31 01:58:44,21.4612,-71.1419,73.36,73,75,13.8
404,Sumenep,ID,2022-01-31 01:59:44,-7.0167,113.8667,82.92,77,100,8.39
405,Presidente Epitacio,BR,2022-01-31 01:59:44,-21.7633,-52.1156,72.9,94,100,5.41
406,Tangi,PK,2022-01-31 01:59:45,34.3006,71.6536,44.6,40,5,4.0
407,Yarensk,RU,2022-01-31 01:59:45,62.1675,49.0916,-10.82,100,81,2.3
408,Mahina,PF,2022-01-31 01:59:45,-17.5065,-149.489,83.97,70,75,14.97
409,Angoche,MZ,2022-01-31 01:59:46,-16.2325,39.9086,75.49,86,1,4.32
410,Rio Gallegos,AR,2022-01-31 01:55:01,-51.6226,-69.2181,51.85,43,75,26.46
411,Awbari,LY,2022-01-31 01:59:46,26.5921,12.7805,43.48,54,0,4.23
412,Waipawa,NZ,2022-01-31 01:56:14,-41.4122,175.5153,70.3,63,23,9.89
413,Berdigestyakh,RU,2022-01-31 01:59:46,62.0989,126.6992,-12.82,97,100,5.77
414,Sanjwal,PK,2022-01-31 01:59:47,33.7608,72.4336,47.95,52,3,3.06
415,Vieques,PR,2022-01-31 01:59:47,18.425,-65.8329,75.61,79,0,7.2
416,Touros,BR,2022-01-31 01:59:47,-5.1989,-35.4608,79.7,80,1,9.69
417,Bani,DO,2022-01-31 01:59:47,18.2833,-70.3333,74.64,84,10,5.08
418,Parrita,CR,2022-01-31 01:59:48,9.5201,-84.3225,80.37,81,12,2.51
419,Boralday,KZ,2022-01-31 01:59:48,43.3578,76.8594,21.06,93,100,4.47
420,Totness,SR,2022-01-31 01:59:48,5.8833,-56.3167,75.83,87,63,13.67
421,Ferkessedougou,CI,2022-01-31 01:59:49,9.6,-5.2,72.14,17,73,5.68
422,Skibbereen,IE,2022-01-31 01:59:49,51.55,-9.2667,44.4,73,79,17.54
423,Taoudenni,ML,2022-01-31 01:59:49,22.6783,-3.9836,68.85,13,69,16.96
424,Pascagoula,US,2022-01-31 01:56:00,30.3658,-88.5561,54.03,88,0,12.75
425,Kangaatsiaq,GL,2022-01-31 01:59:49,68.3065,-53.4641,-7.87,91,90,11.01
426,Piranshahr,IR,2022-01-31 01:59:50,36.701,45.1413,16.81,87,31,5.46
427,Loudi,CN,2022-01-31 01:59:50,27.7344,111.9944,36.25,100,100,1.86
428,Eureka,US,2022-01-31 01:59:50,40.8021,-124.1637,52.25,84,100,0.67
429,Airai,TL,2022-01-31 01:56:27,-8.9266,125.4092,71.01,65,93,6.82
430,Verbilki,RU,2022-01-31 01:59:51,56.5333,37.6,25.47,93,100,10.47
431,Mogadishu,SO,2022-01-31 01:59:51,2.0371,45.3438,76.69,78,100,17.05
432,Dingzhou,CN,2022-01-31 01:59:51,38.5131,114.9956,32.11,23,0,11.32
433,Asfi,MA,2022-01-31 01:59:52,32.2994,-9.2372,64.31,49,57,7.65
434,Lesnoy,RU,2022-01-31 01:59:52,57.6198,63.0784,5.65,97,100,2.06
435,Hervey Bay,AU,2022-01-31 01:59:52,-25.2986,152.8535,87.91,68,18,9.28
436,San Angelo,US,2022-01-31 01:56:23,31.4638,-100.437,60.55,37,100,1.99
437,Celestun,MX,2022-01-31 01:59:53,20.8667,-90.4,66.67,65,0,12.91
438,Caxito,AO,2022-01-31 01:59:53,-8.5785,13.6643,73.51,97,100,1.86
439,Igrim,RU,2022-01-31 01:59:53,63.1906,64.4162,-9.69,100,100,3.11
440,Kruisfontein,ZA,2022-01-31 01:59:54,-34.0033,24.7314,64.89,95,100,3.49
441,Thyolo,MW,2022-01-31 01:59:54,-16.0678,35.1405,61.9,95,10,1.59
442,Muhos,FI,2022-01-31 01:59:54,64.808,25.9931,8.38,92,100,6.17
443,Cascais,PT,2022-01-31 01:59:54,38.6979,-9.4215,56.55,39,0,5.01
444,Bereda,ES,2022-01-31 01:59:55,43.2686,-7.5406,45.91,100,92,5.19
445,Bajil,YE,2022-01-31 02:00:55,15.0584,43.2851,73.47,73,9,2.77
446,Batemans Bay,AU,2022-01-31 02:00:55,-35.7167,150.1833,87.19,68,95,8.3
447,Warwick,US,2022-01-31 01:59:23,41.7001,-71.4162,18.09,68,12,5.37
448,Palmerston,AU,2022-01-31 02:00:56,-12.486,130.9833,88.9,74,40,23.02
449,Gat,IL,2022-01-31 02:00:56,31.61,34.7642,47.39,65,96,6.67
450,Port-Gentil,GA,2022-01-31 02:00:57,-0.7193,8.7815,80.76,79,94,8.95
451,Inirida,CO,2022-01-31 02:00:57,3.8653,-67.9239,74.41,60,4,1.99
452,Tommot,RU,2022-01-31 02:00:57,58.9564,126.2925,-4.43,93,100,7.43
453,Karratha,AU,2022-01-31 02:00:58,-20.7377,116.8463,98.06,32,38,7.56
454,Horsham,GB,2022-01-31 02:00:58,51.064,-0.3272,47.1,72,40,16.11
455,Luzhou,CN,2022-01-31 02:00:58,28.8724,105.4405,46.38,76,88,2.04
456,Marsaxlokk,MT,2022-01-31 02:00:58,35.8419,14.5431,57.07,82,40,10.36
457,Boende,CD,2022-01-31 02:00:59,-0.2167,20.8667,76.15,36,100,2.46
458,Novopskov,UA,2022-01-31 02:00:59,49.5464,39.0899,31.75,93,100,14.52
459,Vilyuysk,RU,2022-01-31 02:01:00,63.7553,121.6247,-23.91,98,85,4.65
460,Racine,US,2022-01-31 02:01:00,42.7495,-88.0751,26.51,76,100,0.0
461,Goderich,CA,2022-01-31 02:01:00,43.7501,-81.7165,26.91,91,95,6.76
462,Perth,AU,2022-01-31 02:00:44,-31.9333,115.8333,80.67,48,20,19.57
463,Tuatapere,NZ,2022-01-31 02:01:01,-46.1333,167.6833,70.83,63,90,6.85
464,Veraval,IN,2022-01-31 02:01:01,20.9,70.3667,64.31,61,3,8.99
465,Bodden Town,KY,2022-01-31 02:01:01,19.2833,-81.25,69.01,63,36,5.01
466,Pedernales,DO,2022-01-31 02:01:02,18.0384,-71.744,76.71,77,17,1.54
467,Bagdarin,RU,2022-01-31 02:01:02,54.4333,113.6,-7.92,87,25,1.9
468,Ambilobe,MG,2022-01-31 02:01:02,-13.2,49.05,73.22,95,66,1.07
469,Civitavecchia,IT,2022-01-31 02:01:03,42.0933,11.7967,48.61,88,0,7.74
470,Aberdeen,GB,2022-01-31 02:01:03,57.1437,-2.0981,41.49,80,75,37.98
471,Mopipi,BW,2022-01-31 02:01:03,-21.1833,24.8833,71.92,77,100,13.44
472,Krasnyy Yar,RU,2022-01-31 01:58:43,46.5331,48.3456,22.93,90,28,2.17
473,Tumaco,CO,2022-01-31 02:01:04,1.7986,-78.8156,75.07,87,100,2.06
474,Yinchuan,CN,2022-01-31 02:01:04,38.4681,106.2731,17.17,31,77,1.59
475,Rensvik,NO,2022-01-31 02:01:04,63.1,7.8167,28.67,93,100,4.61
476,Barcelos,PT,2022-01-31 02:01:05,41.5388,-8.6151,45.68,61,0,3.98
477,Panaba,MX,2022-01-31 02:01:05,21.2833,-88.2667,61.36,71,0,7.92
478,Ornskoldsvik,SE,2022-01-31 02:01:05,63.2909,18.7153,18.55,93,11,8.05
479,Lawrenceburg,US,2022-01-31 02:01:06,38.0373,-84.8966,34.52,64,0,6.91
480,Ankang,CN,2022-01-31 02:01:06,32.68,109.0172,41.99,59,100,1.79
481,Campina Grande Do Sul,BR,2022-01-31 02:01:06,-25.3056,-49.0553,68.41,91,100,2.28
482,Bismarck,US,2022-01-31 01:59:29,46.8083,-100.7837,34.88,75,0,1.99
483,Bage,BR,2022-01-31 02:01:07,-31.3314,-54.1069,70.65,72,9,13.2
484,Fortuna,US,2022-01-31 02:01:07,40.5982,-124.1573,51.98,85,75,0.0
485,Katobu,ID,2022-01-31 02:01:08,-4.9408,122.5276,85.84,65,91,4.88
486,Dong Xoai,VN,2022-01-31 02:01:08,11.5333,106.9167,82.96,59,21,3.09
487,Kumeny,RU,2022-01-31 02:01:08,58.1089,49.9161,0.97,100,99,4.99
488,Shahr-E Babak,IR,2022-01-31 02:01:09,30.1165,55.1186,40.33,69,61,4.05
489,Sao Joao Da Barra,BR,2022-01-31 02:01:09,-21.6403,-41.0511,74.12,93,85,7.92
490,Lavumisa,SZ,2022-01-31 02:02:09,-27.31,31.892,67.86,96,86,1.39
491,Sirnak,TR,2022-01-31 02:02:09,37.5228,42.4594,17.08,81,70,7.94
492,Petropavlovsk-Kamchatskiy,RU,2022-01-31 02:02:10,53.0452,158.6483,23.59,74,75,8.95
493,Lianzhou,CN,2022-01-31 02:02:10,24.7811,112.3825,41.67,89,100,4.41
494,Noumea,NC,2022-01-31 02:02:10,-22.2763,166.4572,87.78,78,98,7.49
495,Erenhot,CN,2022-01-31 02:02:11,43.6475,111.9767,4.98,83,98,12.93
496,Daan,CN,2022-01-31 02:02:11,33.0558,106.2958,38.37,57,13,2.73
497,Shemordan,RU,2022-01-31 02:02:11,56.1856,50.3972,2.77,100,100,3.96
498,Bicas,BR,2022-01-31 02:02:11,-21.7253,-43.0594,71.56,94,100,4.47
499,Ibiapina,BR,2022-01-31 02:02:12,-3.9233,-40.8894,65.12,75,98,1.97
500,Meadow Lake,US,2022-01-31 02:02:12,34.8014,-106.5436,41.49,80,100,2.13
501,Biloela,AU,2022-01-31 02:02:12,-24.4167,150.5,90.43,39,54,1.52
502,Chupa,RU,2022-01-31 02:02:13,66.27,33.0549,-6.0,100,100,2.42
503,Bay Saint Louis,US,2022-01-31 02:02:13,30.3088,-89.33,57.07,80,0,9.46
504,Linxia,CN,2022-01-31 02:02:13,35.6003,103.2064,13.44,82,98,3.42
505,Mildura,AU,2022-01-31 02:02:14,-34.2,142.15,97.07,23,11,3.15
506,Fuyang,CN,2022-01-31 02:02:14,32.9,115.8167,40.37,66,100,8.5
507,Xai-Xai,MZ,2022-01-31 02:02:14,-25.0519,33.6442,74.95,77,83,3.36
508,Chlumec Nad Cidlinou,CZ,2022-01-31 02:02:15,50.1544,15.4603,39.25,77,100,13.24
509,Dezful,IR,2022-01-31 02:02:15,32.3811,48.4058,49.41,35,72,3.15
510,Along,IN,2022-01-31 02:02:15,28.1667,94.7667,51.13,59,3,0.81
511,Belaya Gora,RU,2022-01-31 02:02:16,68.5333,146.4167,-27.85,99,96,1.43
512,Tateyama,JP,2022-01-31 02:02:16,34.9833,139.8667,44.62,44,100,14.58
513,Vardo,NO,2022-01-31 02:02:16,70.3705,31.1107,30.54,62,86,15.64
514,Longyearbyen,SJ,2022-01-31 02:02:11,78.2186,15.6401,8.44,66,20,18.41
515,Ampanihy,MG,2022-01-31 02:02:17,-24.7,44.75,67.55,85,64,7.52
516,Remontnoye,RU,2022-01-31 02:02:17,46.5614,43.6501,32.49,87,100,14.36
517,Evensk,RU,2022-01-31 02:02:18,61.95,159.2333,22.26,81,100,21.52
518,Hamilton,US,2022-01-31 01:58:40,39.1834,-84.5333,30.99,71,59,1.99
519,Aurangabad,IN,2022-01-31 02:02:18,19.8833,75.3333,60.84,35,0,2.37
520,Belaya,UA,2022-01-31 02:02:18,49.029,25.7706,36.99,80,100,27.78
521,Narasannapeta,IN,2022-01-31 02:02:19,18.4167,84.05,65.86,80,5,3.91
522,Mirabad,AF,2022-01-31 02:02:19,30.4362,61.8383,49.55,45,71,5.73
523,Palafrugell,ES,2022-01-31 02:02:19,41.9174,3.1631,45.34,63,14,2.84
524,Olafsvik,IS,2022-01-31 02:02:19,64.8945,-23.7142,26.82,55,100,22.59
525,West Bay,KY,2022-01-31 02:02:20,19.3667,-81.4167,69.08,65,12,1.01
526,Miraflores,MX,2022-01-31 02:02:20,19.2167,-98.8083,66.87,67,19,3.53
527,Marienburg,PL,2022-01-31 02:02:20,54.0359,19.0266,35.89,72,23,13.29
528,Yubari,JP,2022-01-31 02:02:21,43.0378,141.9578,18.48,87,100,4.36
529,Malinovoye Ozero,RU,2022-01-31 02:02:21,51.6753,79.7825,13.84,95,100,6.06
530,San Buenaventura,MX,2022-01-31 02:02:21,27.0833,-101.5333,64.47,43,50,5.41
531,Sinnamary,GF,2022-01-31 02:02:21,5.3833,-52.95,76.64,86,64,11.72
532,Nezhinskiy,RU,2022-01-31 02:02:22,43.9283,42.6856,24.89,69,69,8.43
533,Belyy Yar,RU,2022-01-31 02:02:22,53.6039,91.3903,-23.15,82,75,2.24
534,Mahibadhoo,MV,2022-01-31 02:02:23,3.7833,72.9667,81.7,76,4,13.22
535,Salalah,OM,2022-01-31 01:59:07,17.0151,54.0924,65.46,59,0,2.8
536,Ranot,TH,2022-01-31 02:03:23,7.7777,100.3213,81.97,68,14,8.32
537,Zhashkiv,UA,2022-01-31 02:03:23,49.2454,30.1102,31.28,80,100,18.81
538,Tyukhtet,RU,2022-01-31 02:03:23,56.5389,89.3011,-5.04,96,33,5.06
539,Mitchell,US,2022-01-31 02:03:24,43.7094,-98.0298,24.78,68,0,11.5
540,Sayansk,RU,2022-01-31 02:03:24,54.1088,102.1648,-3.86,96,100,2.37
541,Mitsamiouli,KM,2022-01-31 02:03:24,-11.3847,43.2844,80.62,75,8,3.4
542,Sturgeon Falls,CA,2022-01-31 02:03:25,46.3646,-79.9326,6.89,97,100,3.09
543,Katsuura,JP,2022-01-31 02:03:25,35.1333,140.3,44.71,38,97,10.87
544,Casablanca,MA,2022-01-31 02:00:48,33.5928,-7.6192,60.33,63,84,1.99
545,Dzilam Gonzalez,MX,2022-01-31 02:03:26,21.2833,-88.9333,63.48,66,0,6.49
546,Bambanglipuro,ID,2022-01-31 02:03:26,-7.95,110.2833,71.6,74,99,5.21
547,Constitucion,CL,2022-01-31 02:03:26,-35.3333,-72.4167,57.45,81,0,14.47
548,Kampot,KH,2022-01-31 02:03:26,10.6167,104.1833,82.45,77,60,7.52
549,Paracuru,BR,2022-01-31 02:03:27,-3.41,-39.0306,82.42,81,96,12.53
550,Bull Savanna,JM,2022-01-31 02:03:27,17.8868,-77.5902,69.57,82,42,8.32
